SID;NAME;type_tempete;Pays;LAT;LON;intensite;ISO_TIME;population_touchee;accessibilite;Unnamed: 10;Unnamed: 11;source;pays_concerne
2013248N16294;GABRIELLE;ouragan;;37.7;-66.6;5.0;13/09/2013;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2013/GABRIELLE.shtml;
2013255N20148;MAN-YI;typhon;;32.9;135.9;7.0;15/09/2013;1200000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2013262N14149;PABUK;typhon;;31.6;142.5;6.0;25/09/2013;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2013272N26152;SEPAT;typhon;;36.4;142.5;7.0;02/10/2013;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2013274N18152;DANAS;typhon;;23.3;132.6;7.0;06/10/2013;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2013282N14149;WIPHA;typhon;;28.5;134.7;7.0;15/10/2013;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/summary/wnp/s/201328.html.en;
2013289N14149;FRANCISCO;typhon;;29.8;134.8;7.0;25/10/2013;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2013292N09162;LEKIMA;typhon;;26.9;144.5;7.0;25/10/2013;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2013301N13142;KROSA;typhon;;12.7;142.3;7.0;27/10/2013;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2013305N16252;SONIA;ouragan;;21.8;-108.9;5.0;03/11/2013;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2013/SONIA.shtml;
2013306N07162;HAIYAN;typhon;;9.3;131.1;9.5;07/11/2013;14000000.0;0.3;;False;National Oceanic and Atmospheric Administration (NOAA) - https://www.nhc.noaa.gov/data/tcr/WP312013_Haiyan.pdf | ReliefWeb - https://reliefweb.int/disaster/tc-2013-000139-phl;
2013316N06130;PODUL;typhon;;9.4;123.0;7.0;12/11/2013;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2013321N24308;MELISSA;ouragan;;34.1;-51.4;5.0;20/11/2013;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2013/MELISSA.shtml;
2013324S11113;ALESSIA;cyclone;;-14.7;135.8;5.0;30/11/2013;15000.0;0.4;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/alessia.shtml;
2013348S10082;AMARA;cyclone;;-14.1;80.6;7.0;15/12/2013;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2013350S08099;BRUCE;cyclone;;-25.0;78.2;7.0;23/12/2013;50000.0;0.3;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2013360S12124;CHRISTINE;cyclone;;-26.3;120.2;7.0;31/12/2013;50000.0;0.4;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/christine.shtml;
2013362S09053;BEJISA;cyclone;;-29.0;49.0;7.0;05/01/2014;250000.0;0.4;;False;Météo-France (La Réunion) - https://www.meteofrance.re/;
2014004S17183;IAN;cyclone;;-32.4;-165.8;5.0;14/01/2014;5000.0;0.2;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;
2014007S11104;COLIN;cyclone;;-10.7;98.5;5.0;08/01/2014;50000.0;0.4;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014017S14160;JUNE;cyclone;;-25.1;165.2;5.0;18/01/2014;5000.0;0.3;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2014029N10143;KAJIKI;typhon;;9.1;132.6;5.0;30/01/2014;50000.0;0.4;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014031S17149;EDNA;cyclone;;-17.9;150.4;5.0;31/01/2014;50000.0;0.4;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2014034S14058;EDILSON;cyclone;;-40.8;54.0;5.0;09/02/2014;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2014036S12073;FOBANE;cyclone;;-17.6;75.4;5.0;09/02/2014;50000.0;0.3;;False;Météo-France (La Réunion) - https://www.meteofrance.re/;
2014048S16039;GUITO;cyclone;;-35.9;45.7;5.0;23/02/2014;50000.0;0.3;;False;Météo-France La Réunion / IBTrACS - https://www.meteofrance.re/climat/activite-cyclonique-dans-locean-indien/guito-2014;
2014056S18175;KOFI;cyclone;;-26.6;188.9;5.0;03/03/2014;50000.0;0.4;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2014058N09149;FAXAI;typhon;;24.7;164.1;7.0;07/03/2014;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2014066S09138;GILLIAN;cyclone;;-9.2;126.0;7.0;18/03/2014;50000.0;0.4;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2014066S15152;HADI;cyclone;;-15.1;155.6;5.0;12/03/2014;50000.0;0.4;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2014068S16169;LUSI;cyclone;;-28.7;173.8;7.0;14/03/2014;50000.0;0.4;;False;IBTrACS (International Best Track Archive for Climate Stewardship) - https://www.ncdc.noaa.gov/ibtracs/;
2014077S11196;MIKE;cyclone;;-15.6;-161.8;5.0;18/03/2014;5000.0;0.3;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014092S11159;ITA;cyclone;;-23.1;154.1;8.0;14/04/2014;50000.0;0.6;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/ita.shtml;
2014093S11085;IVANOE;cyclone;;-10.7;84.6;5.0;03/04/2014;50000.0;0.3;;False;Météo-France - https://www.meteofrance.re/cyclone/suivi-des-cyclones/archives/2014/ivanoe;
2014160N21120;MITAG;typhon;;23.6;126.8;7.0;11/06/2014;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2014164N19116;HAGIBIS;typhon;;27.2;121.3;7.0;16/06/2014;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2014180N32282;ARTHUR;ouragan;;36.0;-75.2;6.0;04/07/2014;500000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/ARTHUR.shtml;
2014184N08147;NEOGURI;typhon;;32.3;131.3;8.0;10/07/2014;1200000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/summary/wnp/s/201418.html.en;
2014197N10137;MATMO;typhon;;33.7;119.4;7.0;25/07/2014;500000.0;0.7;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014204N10239;GENEVIEVE;ouragan;;24.6;176.9;7.0;09/08/2014;5000.0;0.3;;False;National Hurricane Center (NHC) / Central Pacific Hurricane Center - https://www.nhc.noaa.gov/archive/2014/graphics/ep07/EP072014_5day_009.shtml;
2014209N12152;HALONG;typhon;;34.4;134.5;7.0;10/08/2014;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2014210N10323;BERTHA;ouragan;;13.4;-57.1;5.0;01/08/2014;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/BERTHA.shtml;
2014212N11242;ISELLE;ouragan;;19.3;-156.2;7.0;08/08/2014;185000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/ISSELLE_graphics.php;
2014236N22288;CRISTOBAL;;;34.8;-69.0;;28/08/2014;;;;False;;
2014248N19129;FENGSHEN;typhon;;32.1;141.6;7.0;08/09/2014;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2014254N10142;KALMAEGI;typhon;;12.8;138.3;7.5;11/09/2014;1200000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2014-000118-phl;
2014254N14327;EDOUARD;ouragan;;35.7;-54.5;6.0;17/09/2014;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/EDOUARD.shtml;
2014260N13135;FUNG-WONG;typhon;;12.6;135.0;7.0;17/09/2014;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014267N18150;KAMMURI;typhon;;34.5;148.4;5.0;29/09/2014;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2014271N10160;PHANFONE;typhon;;31.4;133.3;7.0;05/10/2014;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2014275N06166;VONGFONG;typhon;;14.8;144.3;8.0;05/10/2014;500000.0;0.7;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014279N11096;HUDHUD;cyclone;;22.3;81.5;8.0;13/10/2014;1200000.0;0.6;;False;India Meteorological Department (IMD) - https://mausam.imd.gov.in/ | ReliefWeb - https://reliefweb.int/disaster/tc-2014-000133-ind;
2014283N22299;FAY;ouragan;;33.6;-61.9;6.0;12/10/2014;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/FAY.shtml;
2014284N10231;ANA;ouragan;;30.9;-167.7;5.0;25/10/2014;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/ana.shtml;
2014285N16305;GONZALO;ouragan;;34.6;-63.3;8.0;18/10/2014;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2014/gonzalo.shtml;
2014303N13141;NURI;typhon;;29.7;141.4;7.0;06/11/2014;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2014334N02156;HAGUPIT;typhon;;7.5;140.5;8.5;03/12/2014;1200000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) & ReliefWeb - https://www.metoc.navy.mil/jtwc/jtwc.html | https://reliefweb.int/disaster/tc-2014-000160-phl;
2015009S19054;BANSI;cyclone;;-24.8;73.6;7.0;18/01/2015;50000.0;0.3;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2015013S18038;CHEDZA;cyclone;;-32.0;56.6;7.0;21/01/2015;250000.0;0.4;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/accueil;
2015024S15078;EUNICE;cyclone;;-20.9;77.1;7.0;01/02/2015;50000.0;0.4;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2015030S16161;OLA;cyclone;;-30.5;164.3;5.0;03/02/2015;5000.0;0.3;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/ola-2015.shtml;
2015036S20038;FUNDI;cyclone;;-27.3;43.8;5.0;08/02/2015;50000.0;0.4;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2015050S11094;GLENDA;cyclone;;-14.1;82.6;5.0;21/02/2015;50000.0;0.3;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015064S14052;HALIBA;cyclone;;-23.8;55.3;5.0;11/03/2015;500000.0;0.6;;False;Météo-France (La Réunion) - https://www.meteofrance.re/;
2015066S08170;PAM;cyclone;;-21.3;169.5;9.0;14/03/2015;150000.0;0.4;;False;NASA Hurricane and Tropical Cyclone Page - https://www.nasa.gov/mission_pages/hurricanes/archives/2015/h2015_Pam.html | ReliefWeb - https://reliefweb.int/disaster/tc-2015-000020-vut;
2015068S14113;OLWYN;cyclone;;-30.0;116.1;6.5;14/03/2015;50000.0;0.7;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/olwyn.shtml;
2015069N04173;BAVI;typhon;;10.9;157.2;6.0;13/03/2015;50000.0;0.3;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015085N06162;MAYSAK;typhon;;17.6;121.3;7.0;05/04/2015;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2015-000042-phl;
2015099S13163;SOLO;cyclone;;-19.7;164.9;5.0;11/04/2015;50000.0;0.4;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;
2015122N07144;NOUL;typhon;;23.3;123.5;7.0;11/05/2015;500000.0;0.6;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015127N04158;DOLPHIN;typhon;;27.5;142.9;7.0;19/05/2015;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015167N27266;BILL;ouragan;;38.9;-81.3;5.0;21/06/2015;500000.0;0.8;;False;National Hurricane Center (NOAA) - https://www.nhc.noaa.gov/archive/2015/BILL.shtml;
2015180N09160;CHAN-HOM;typhon;;11.3;153.3;7.0;01/07/2015;500000.0;0.6;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015193N35285;CLAUDETTE;ouragan;;40.0;-63.1;5.0;14/07/2015;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/CLAUDETTE.shtml;
2015209N07248;GUILLERMO;ouragan;;11.7;-130.9;5.0;31/07/2015;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/guillermo.shtml;
2015218N18149;MOLAVE;typhon;;37.3;160.4;7.0;13/08/2015;50000.0;0.3;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015226N12151;GONI;typhon;;27.0;126.7;8.5;24/08/2015;1200000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2015226N15164;ATSANI;typhon;;33.3;151.9;7.0;24/08/2015;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015229N08212;KILO;typhon;;8.7;212.2;7.0;18/08/2015;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=2015229N08212;
2015231N13183;LOKE;ouragan;;32.5;-174.4;4.0;26/08/2015;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/LOKE.shtml;
2015236N12231;IGNACIO;ouragan;;45.5;-162.9;5.0;07/09/2015;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/IGNACIO.shtml;
2015249N18142;ETAU;typhon;;30.2;138.3;7.0;08/09/2015;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2015257N14152;KROVANH;typhon;;41.4;154.5;7.0;22/09/2015;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015270N27291;JOAQUIN;ouragan;;38.4;-59.3;7.0;06/10/2015;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/JOAQUIN.shtml;
2015274N13201;OHO;ouragan;;17.1;-149.4;5.0;07/10/2015;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/OHO.shtml;
2015274N17167;CHOI-WAN;typhon;;27.4;151.0;5.0;06/10/2015;50000.0;0.7;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2015285N14151;KOPPU;typhon;;13.9;150.8;8.5;12/10/2015;2500000.0;0.6;;False;NASA Hurricane and Typhoon Updates - NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=20-2015;
2015286N12163;CHAMPI;typhon;;28.9;154.2;7.0;24/10/2015;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;
2015288N10243;OLAF;ouragan;;24.9;-140.6;7.0;26/10/2015;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/OLAF.shtml;
2015293N13266;PATRICIA;ouragan;;20.5;-104.4;9.5;24/10/2015;250000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/PATRICIA.shtml;
2015313N22289;KATE;ouragan;;30.3;-74.8;6.0;10/11/2015;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2015/refresh/KATE+shtml/101121.shtml?;
2015321N04164;IN-FA;typhon;;23.7;139.8;7.0;26/11/2015;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2015323S05080;ANNABELLE;cyclone;;-15.8;75.8;5.0;23/11/2015;50000.0;0.3;;False;Météo-France - La Réunion / IBTrACS - https://www.meteofrance.re/climat/les-cyclones/historique-des-cyclones & https://www.ncdc.noaa.gov/ibtracs/index.php?name=ibtracs-data;
2015364S09190;ULA;cyclone;;-10.2;192.2;7.0;30/12/2015;50000.0;0.4;;False;Météo-France - https://www.meteofrance.fr/actualites-et-dossiers/actualites/climat/le-cyclone-ula-en-2015;
2016007N27285;ALEX;ouragan;;30.0;-72.5;7.0;07/01/2016;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/ALEX.shtml;
2016027S13119;STAN;cyclone;;-23.2;121.1;6.5;31/01/2016;50000.0;0.4;;False;Bureau of Meteorology (Australie) - http://www.bom.gov.au/cyclone/history/stan.shtml;
2016039S14061;DAYA;cyclone;;-15.8;59.9;5.0;07/02/2016;500000.0;0.6;;False;Météo-France - La Réunion / IBTrACS - https://www.meteofrance.re/climat/les-cyclones/historique-des-cyclones?search=DAYA&year=2016 | NOAA IBTrACS - https://www.ncei.noaa.gov/products/international-best-track-archive;
2016041S14170;WINSTON;cyclone;;-26.9;167.7;9.0;25/02/2016;50000.0;0.4;;False;NASA Hurricane and Tropical Cyclone Page - https://www.nasa.gov/mission_pages/hurricanes/archives/2016/h2016_Winston.html | ReliefWeb - https://reliefweb.int/disaster/tc-2016-000014-fji;
2016095S13162;ZENA;cyclone;;-15.4;168.0;7.0;05/04/2016;50000.0;0.4;;False;Météo-France - La Réunion / Firinga.com - https://www.firinga.com/cyclone-zena-2016;
2016108S17181;AMOS;cyclone;;-14.4;-167.3;7.0;24/04/2016;25000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=108-2016-AMOS;
2016138N10081;ROANU;cyclone;;23.5;93.0;6.0;21/05/2016;500000.0;0.4;;False;IBTrACS (NOAA) - https://www.ncdc.noaa.gov/ibtracs/index.php?name=ibtracs-data;
2016148N27288;BONNIE;ouragan;;33.0;-57.1;5.0;06/06/2016;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/BONNIE.shtml;
2016158N22272;COLIN;ouragan;;27.3;-86.8;5.0;06/06/2016;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/COLIN.shtml;
2016205N25152;LUPIT;typhon;;28.8;156.8;7.0;23/07/2016;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2016216N17149;OMAIS;typhon;;39.2;146.1;5.0;09/08/2016;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2016221N19163;CONSON;typhon;;34.8;151.7;7.0;13/08/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2016225N16138;CHANTHU;typhon;;36.7;141.4;7.0;16/08/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2016228N22117;DIANMU;typhon;;21.2;104.0;7.0;19/08/2016;1500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2016-000096-lao;
2016230N15138;MINDULLE;typhon;;22.1;140.9;7.0;20/08/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2016230N25160;LIONROCK;typhon;;26.6;158.0;7.0;17/08/2016;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2016232N22153;KOMPASU;typhon;;22.3;152.8;7.0;18/08/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2016235N11341;GASTON;ouragan;;36.7;-43.2;4.0;01/09/2016;0.0;0.1;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/GASTON.shtml;
2016237N14253;LESTER;ouragan;;39.0;-164.6;7.0;07/09/2016;5000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/LESTER.shtml;
2016242N24279;HERMINE;ouragan;;33.0;-80.2;6.5;02/09/2016;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/HERMINE.shtml;
2016250N25125;MALOU;typhon;;30.3;132.1;7.0;07/09/2016;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;
2016253N13144;MERANTI;typhon;;29.3;118.2;9.5;15/09/2016;2500000.0;0.7;;False;National Hurricane Center / JTWC - https://www.nhc.noaa.gov/archive/2016/MERANTI.shtml | https://www.metoc.navy.mil/jtwc/jtwc.html;
2016256N12146;MALAKAS;typhon;;32.2;132.4;7.5;19/09/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2016256N20312;IAN;ouragan;;36.3;-51.5;5.0;15/09/2016;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/IAN.shtml;
2016257N13341;KARL;ouragan;;33.2;-60.6;6.0;24/09/2016;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/KARL.shtml;
2016265N10150;MEGI;typhon;;10.0;149.8;8.0;21/09/2016;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | ReliefWeb - https://reliefweb.int/disaster/tc-2016-000099-phl;
2016269N15165;CHABA;typhon;;33.5;127.2;7.0;04/10/2016;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Digital Typhoon - http://agora.ex.nii.ac.jp/digital-typhoon/;
2016277S30044;BRANSBY;cyclone;;-34.8;49.0;5.0;06/10/2016;50000.0;0.6;;False;Météo-France / Centre des Cyclones Tropicaux de La Réunion - https://www.meteofrance.re/;
2016278N16181;SONGDA;typhon;;30.8;149.9;7.0;11/10/2016;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - Regional Specialized Meteorological Center (RSMC) Tokyo - https://www.jma.go.jp/jma/jma-eng/jma-center/rsmc-hp-pub-eg/RSMC_HP.htm;
2016278N23300;NICOLE;ouragan;;36.0;-57.8;7.0;14/10/2016;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/2016/NICOLE.shtml;
2016279N19130;AERE;typhon;;19.3;129.9;7.0;04/10/2016;500000.0;0.6;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2016288N06146;HAIMA;typhon;;27.4;116.5;9.0;22/10/2016;2500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) & ReliefWeb - https://www.metoc.navy.mil/jtwc/jtwc.html | https://reliefweb.int/disaster/tc-2016-000111-phl;
2016305N10147;MEARI;typhon;;22.2;144.8;6.5;06/11/2016;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2016313N11163;MA-ON;typhon;;19.4;149.9;7.0;11/11/2016;50000.0;0.4;;False;JTWC (Joint Typhoon Warning Center) - https://www.metoc.navy.mil/jtwc/jtwc.html;
2016341N08092;VARDAH;cyclone;;11.0;63.1;7.0;16/12/2016;500000.0;0.6;;False;India Meteorological Department (IMD) - https://mausam.imd.gov.in/ | ReliefWeb - https://reliefweb.int/disaster/tc-2016-000114-ind;
